session_id,timestamp,user_id,role,vendor_firm,application,action,privilege_level,outcome,is_anomalous
OP000802,2026-06-14T21:47:50,STF1139,staff,,Airfield-Ops-Portal,view_manifest,standard,success,0
OP002482,2026-06-15T00:37:00,STF1166,staff,,Airfield-Ops-Portal,view_manifest,standard,success,0
OP003033,2026-06-15T01:18:19,STF1030,staff,,Departure-Control-System,view_manifest,standard,success,0
OP000555,2026-06-15T04:22:17,STF1052,staff,,Departure-Control-System,view_manifest,standard,success,0
OP002277,2026-06-15T04:53:25,STF1167,staff,,Airfield-Ops-Portal,view_manifest,standard,success,0
OP001437,2026-06-15T06:03:25,VND2033,vendor,Meridian Aircraft Maintenance,Departure-Control-System,download_bulk_data,elevated,denied,1
OP002746,2026-06-15T06:06:27,STF1153,staff,,Gate-Management-System,view_manifest,standard,success,0
OP000219,2026-06-15T06:33:57,VND2016,vendor,AeroFuel Solutions,Departure-Control-System,export_report,standard,success,0
OP001331,2026-06-15T06:34:33,STF1008,staff,,Departure-Control-System,update_schedule,standard,success,0
OP002369,2026-06-15T07:29:39,STF1032,staff,,Departure-Control-System,read_sensor_status,standard,success,0
OP001037,2026-06-15T07:37:04,VND2026,vendor,Horizon Cleaning Services,Airfield-Ops-Portal,read_sensor_status,standard,success,0
OP000276,2026-06-15T07:40:08,STF1045,staff,,Baggage-Handling-System,read_sensor_status,standard,success,0
OP003045,2026-06-15T07:40:10,VND2011,vendor,Falcon Cargo Handling,Baggage-Handling-System,view_manifest,standard,success,0
OP002512,2026-06-15T07:47:20,VND2010,vendor,SkyLink Ground Services,Cargo-Manifest-System,view_manifest,standard,success,0
OP001574,2026-06-15T08:02:39,STF1108,staff,,Cargo-Manifest-System,view_manifest,standard,success,0
OP000915,2026-06-15T08:15:42,STF1162,staff,,Gate-Management-System,export_report,standard,success,0
OP002716,2026-06-15T08:25:33,STF1091,staff,,Gate-Management-System,modify_routing_rule,elevated,success,0
OP000186,2026-06-15T08:36:57,STF1097,staff,,Departure-Control-System,update_schedule,standard,success,0
OP001935,2026-06-15T08:37:04,VND2023,vendor,SkyLink Ground Services,Departure-Control-System,view_manifest,standard,success,0
OP001573,2026-06-15T08:49:10,STF1099,staff,,Cargo-Manifest-System,view_manifest,standard,success,0
OP001606,2026-06-15T08:56:53,STF1040,staff,,Departure-Control-System,view_manifest,standard,success,0
OP000242,2026-06-15T08:59:44,STF1012,staff,,Airfield-Ops-Portal,export_report,standard,success,0
OP002891,2026-06-15T09:02:26,STF1115,staff,,Departure-Control-System,download_bulk_data,elevated,success,0
OP001205,2026-06-15T09:16:11,VND2013,vendor,Falcon Cargo Handling,Airfield-Ops-Portal,download_bulk_data,elevated,success,0
OP001162,2026-06-15T09:49:56,STF1100,staff,,Baggage-Handling-System,export_report,standard,success,0
OP002065,2026-06-15T09:51:09,STF1062,staff,,Baggage-Handling-System,view_manifest,standard,success,0
OP001898,2026-06-15T10:05:10,VND2006,vendor,Coastal Catering Co,Gate-Management-System,update_schedule,standard,success,0
OP001125,2026-06-15T10:15:18,STF1021,staff,,Baggage-Handling-System,admin_config_change,elevated,success,0
OP000540,2026-06-15T10:30:21,VND2011,vendor,Falcon Cargo Handling,Airfield-Ops-Portal,read_sensor_status,standard,success,0
OP002840,2026-06-15T10:34:28,STF1062,staff,,Cargo-Manifest-System,admin_config_change,elevated,success,0
OP002067,2026-06-15T10:59:18,VND2025,vendor,SkyLink Ground Services,Departure-Control-System,export_report,standard,success,0
OP003010,2026-06-15T11:04:49,STF1121,staff,,Baggage-Handling-System,read_sensor_status,standard,success,0
OP000814,2026-06-15T11:18:04,STF1142,staff,,Departure-Control-System,modify_routing_rule,elevated,success,0
OP002720,2026-06-15T11:35:53,STF1112,staff,,Baggage-Handling-System,read_sensor_status,standard,success,0
OP001585,2026-06-15T11:37:10,STF1045,staff,,Gate-Management-System,update_schedule,standard,success,0
OP001144,2026-06-15T11:41:19,STF1097,staff,,Departure-Control-System,view_manifest,standard,success,0
OP001265,2026-06-15T11:42:25,VND2020,vendor,Coastal Catering Co,Cargo-Manifest-System,view_manifest,standard,success,0
OP002801,2026-06-15T12:09:08,STF1033,staff,,Gate-Management-System,read_sensor_status,standard,success,0
OP002119,2026-06-15T12:24:14,STF1099,staff,,Departure-Control-System,read_sensor_status,standard,success,0
OP001393,2026-06-15T12:24:20,VND2029,vendor,Horizon Cleaning Services,Baggage-Handling-System,view_manifest,standard,success,0
OP002966,2026-06-15T12:24:49,STF1065,staff,,Gate-Management-System,modify_routing_rule,elevated,success,0
OP002172,2026-06-15T12:25:40,VND2015,vendor,AeroFuel Solutions,Baggage-Handling-System,modify_routing_rule,elevated,success,0
OP002361,2026-06-15T12:27:07,VND2012,vendor,AeroFuel Solutions,Departure-Control-System,admin_config_change,elevated,success,0
OP002831,2026-06-15T12:32:35,VND2012,vendor,AeroFuel Solutions,Airfield-Ops-Portal,export_report,standard,success,0
OP001947,2026-06-15T12:45:26,STF1179,staff,,Cargo-Manifest-System,read_sensor_status,standard,success,0
OP000423,2026-06-15T12:51:33,STF1107,staff,,Departure-Control-System,view_manifest,standard,success,0
OP002763,2026-06-15T13:02:16,STF1115,staff,,Departure-Control-System,view_manifest,standard,success,0
OP002387,2026-06-15T13:21:15,STF1021,staff,,Airfield-Ops-Portal,view_manifest,standard,success,0
OP000573,2026-06-15T13:23:47,STF1174,staff,,Gate-Management-System,view_manifest,standard,success,0
OP001211,2026-06-15T13:39:37,VND2016,vendor,AeroFuel Solutions,Departure-Control-System,read_sensor_status,standard,success,0
OP002206,2026-06-15T13:48:19,STF1075,staff,,Cargo-Manifest-System,update_schedule,standard,success,0
OP000497,2026-06-15T14:07:34,STF1160,staff,,Cargo-Manifest-System,update_schedule,standard,success,0
OP001782,2026-06-15T14:08:12,VND2022,vendor,Falcon Cargo Handling,Departure-Control-System,export_report,standard,success,0
OP002518,2026-06-15T14:21:44,VND2032,vendor,AeroFuel Solutions,Departure-Control-System,read_sensor_status,standard,success,0
OP000478,2026-06-15T14:37:42,STF1093,staff,,Airfield-Ops-Portal,view_manifest,standard,success,0
OP000933,2026-06-15T14:39:46,STF1155,staff,,Cargo-Manifest-System,download_bulk_data,elevated,success,0
OP002143,2026-06-15T14:43:59,VND2010,vendor,SkyLink Ground Services,Airfield-Ops-Portal,export_report,standard,success,0
OP000021,2026-06-15T14:44:08,VND2004,vendor,Falcon Cargo Handling,Airfield-Ops-Portal,read_sensor_status,standard,success,0
OP000639,2026-06-15T14:58:07,STF1179,staff,,Departure-Control-System,update_schedule,standard,success,0
OP001054,2026-06-15T15:23:59,STF1065,staff,,Cargo-Manifest-System,create_user,elevated,success,0
OP002441,2026-06-15T15:44:15,STF1100,staff,,Departure-Control-System,update_schedule,standard,success,0
OP000763,2026-06-15T16:06:25,VND2003,vendor,Falcon Cargo Handling,Airfield-Ops-Portal,update_schedule,standard,success,0
OP001108,2026-06-15T16:12:12,STF1162,staff,,Airfield-Ops-Portal,view_manifest,standard,success,0
OP002316,2026-06-15T16:26:13,VND2002,vendor,Horizon Cleaning Services,Cargo-Manifest-System,admin_config_change,elevated,success,0
OP002633,2026-06-15T16:29:42,VND2019,vendor,Falcon Cargo Handling,Baggage-Handling-System,view_manifest,standard,success,0
OP001927,2026-06-15T16:30:17,STF1125,staff,,Departure-Control-System,view_manifest,standard,success,0
OP000862,2026-06-15T16:30:59,STF1094,staff,,Departure-Control-System,export_report,standard,success,0
OP000654,2026-06-15T16:41:22,STF1113,staff,,Cargo-Manifest-System,admin_config_change,elevated,denied,0
OP000625,2026-06-15T17:09:04,VND2020,vendor,Coastal Catering Co,Baggage-Handling-System,view_manifest,standard,success,0
OP000145,2026-06-15T17:27:45,STF1102,staff,,Gate-Management-System,read_sensor_status,standard,success,0
OP000399,2026-06-15T17:58:13,STF1040,staff,,Gate-Management-System,view_manifest,standard,success,0
OP002059,2026-06-15T17:59:30,STF1128,staff,,Airfield-Ops-Portal,create_user,elevated,success,0
OP002323,2026-06-15T18:08:21,STF1171,staff,,Cargo-Manifest-System,read_sensor_status,standard,success,0
OP003090,2026-06-15T18:39:56,STF1148,staff,,Cargo-Manifest-System,export_report,standard,success,0
OP001446,2026-06-15T19:02:45,STF1141,staff,,Departure-Control-System,update_schedule,standard,success,0
OP002357,2026-06-15T19:08:12,VND2029,vendor,Horizon Cleaning Services,Airfield-Ops-Portal,create_user,elevated,success,0
OP001560,2026-06-15T19:23:33,STF1074,staff,,Departure-Control-System,view_manifest,standard,success,0
OP000678,2026-06-15T21:03:15,STF1160,staff,,Departure-Control-System,modify_routing_rule,elevated,success,1
OP001547,2026-06-15T21:15:48,STF1099,staff,,Baggage-Handling-System,download_bulk_data,elevated,success,0
OP002215,2026-06-15T21:20:10,VND2022,vendor,Falcon Cargo Handling,Baggage-Handling-System,update_schedule,standard,success,0
OP002348,2026-06-15T21:20:37,STF1125,staff,,Airfield-Ops-Portal,export_report,standard,success,0
OP002501,2026-06-15T21:37:56,STF1008,staff,,Baggage-Handling-System,update_schedule,standard,success,0
OP001217,2026-06-15T21:51:09,VND2002,vendor,Horizon Cleaning Services,Baggage-Handling-System,update_schedule,standard,denied,0
OP001644,2026-06-15T23:19:08,STF1126,staff,,Gate-Management-System,read_sensor_status,standard,success,0
OP001312,2026-06-16T00:01:10,STF1008,staff,,Cargo-Manifest-System,read_sensor_status,standard,success,0
OP000929,2026-06-16T00:20:23,STF1165,staff,,Airfield-Ops-Portal,read_sensor_status,standard,success,0
OP000066,2026-06-16T00:39:52,STF1046,staff,,Cargo-Manifest-System,view_manifest,standard,success,0
OP002070,2026-06-16T01:07:35,VND2030,vendor,Meridian Aircraft Maintenance,Gate-Management-System,view_manifest,standard,success,0
OP001296,2026-06-16T02:01:41,STF1098,staff,,Baggage-Handling-System,download_bulk_data,elevated,success,0
OP002447,2026-06-16T02:03:54,VND2023,vendor,SkyLink Ground Services,Departure-Control-System,create_user,elevated,success,1
OP001790,2026-06-16T02:46:00,VND2033,vendor,Meridian Aircraft Maintenance,Gate-Management-System,create_user,elevated,success,1
OP001067,2026-06-16T06:00:56,STF1155,staff,,Departure-Control-System,view_manifest,standard,success,0
OP002483,2026-06-16T06:22:05,VND2034,vendor,SkyLink Ground Services,Airfield-Ops-Portal,export_report,standard,success,0
OP002461,2026-06-16T06:23:33,STF1029,staff,,Airfield-Ops-Portal,update_schedule,standard,success,0
OP000400,2026-06-16T06:48:08,STF1109,staff,,Airfield-Ops-Portal,create_user,elevated,success,0
OP002605,2026-06-16T07:15:55,VND2034,vendor,SkyLink Ground Services,Departure-Control-System,update_schedule,standard,success,0
OP000483,2026-06-16T07:21:47,VND2022,vendor,Falcon Cargo Handling,Airfield-Ops-Portal,view_manifest,standard,success,0
OP000829,2026-06-16T07:22:46,STF1064,staff,,Cargo-Manifest-System,admin_config_change,elevated,success,0
OP001579,2026-06-16T07:42:47,STF1162,staff,,Airfield-Ops-Portal,create_user,elevated,success,0
OP000450,2026-06-16T07:45:42,VND2009,vendor,Falcon Cargo Handling,Baggage-Handling-System,create_user,elevated,success,0
OP000117,2026-06-16T07:54:35,STF1076,staff,,Cargo-Manifest-System,export_report,standard,success,0
OP003019,2026-06-16T08:09:24,STF1174,staff,,Gate-Management-System,update_schedule,standard,success,0
OP000058,2026-06-16T08:19:42,STF1157,staff,,Cargo-Manifest-System,view_manifest,standard,success,0
OP002647,2026-06-16T09:29:55,STF1109,staff,,Baggage-Handling-System,modify_routing_rule,elevated,success,0
OP000566,2026-06-16T09:58:14,STF1149,staff,,Airfield-Ops-Portal,update_schedule,standard,success,0
OP002971,2026-06-16T10:17:25,STF1004,staff,,Airfield-Ops-Portal,view_manifest,standard,success,0
OP001765,2026-06-16T11:06:16,STF1149,staff,,Departure-Control-System,view_manifest,standard,success,0
OP002987,2026-06-16T11:22:27,VND2017,vendor,Horizon Cleaning Services,Departure-Control-System,read_sensor_status,standard,success,0
OP001007,2026-06-16T11:23:55,STF1031,staff,,Cargo-Manifest-System,export_report,standard,success,0
OP000725,2026-06-16T11:34:33,STF1010,staff,,Gate-Management-System,read_sensor_status,standard,success,0
OP002527,2026-06-16T11:41:17,STF1097,staff,,Gate-Management-System,download_bulk_data,elevated,success,0
OP000988,2026-06-16T11:47:14,STF1124,staff,,Airfield-Ops-Portal,export_report,standard,success,0
OP000462,2026-06-16T11:54:40,STF1001,staff,,Gate-Management-System,admin_config_change,elevated,success,0
OP000746,2026-06-16T12:28:06,STF1136,staff,,Baggage-Handling-System,export_report,standard,success,0
OP001103,2026-06-16T12:42:53,STF1082,staff,,Airfield-Ops-Portal,view_manifest,standard,success,0
OP002734,2026-06-16T13:04:18,VND2023,vendor,SkyLink Ground Services,Gate-Management-System,admin_config_change,elevated,denied,1
OP000352,2026-06-16T13:04:39,VND2021,vendor,Falcon Cargo Handling,Departure-Control-System,admin_config_change,elevated,success,0
OP001694,2026-06-16T13:06:24,STF1061,staff,,Departure-Control-System,read_sensor_status,standard,success,0
OP000866,2026-06-16T13:27:47,STF1087,staff,,Cargo-Manifest-System,read_sensor_status,standard,success,0
OP000659,2026-06-16T14:43:29,STF1073,staff,,Departure-Control-System,update_schedule,standard,success,0
OP002259,2026-06-16T14:59:07,STF1028,staff,,Baggage-Handling-System,view_manifest,standard,success,0
OP002414,2026-06-16T15:02:59,STF1172,staff,,Cargo-Manifest-System,download_bulk_data,elevated,success,0
OP000799,2026-06-16T15:09:03,VND2024,vendor,AeroFuel Solutions,Gate-Management-System,update_schedule,standard,success,0
OP000887,2026-06-16T15:36:01,STF1144,staff,,Gate-Management-System,modify_routing_rule,elevated,success,0
OP000546,2026-06-16T15:54:42,VND2003,vendor,Falcon Cargo Handling,Cargo-Manifest-System,view_manifest,standard,success,0
OP001433,2026-06-16T16:16:41,VND2000,vendor,SkyLink Ground Services,Gate-Management-System,view_manifest,standard,success,0
OP000749,2026-06-16T16:24:25,STF1102,staff,,Baggage-Handling-System,view_manifest,standard,success,0
OP000224,2026-06-16T16:41:43,VND2001,vendor,Meridian Aircraft Maintenance,Gate-Management-System,view_manifest,standard,success,0
OP000665,2026-06-16T16:43:50,STF1082,staff,,Departure-Control-System,update_schedule,standard,success,0
OP002108,2026-06-16T17:59:13,VND2024,vendor,AeroFuel Solutions,Baggage-Handling-System,update_schedule,standard,success,0
OP000998,2026-06-16T18:03:40,VND2008,vendor,SkyLink Ground Services,Departure-Control-System,view_manifest,standard,success,0
OP000777,2026-06-16T18:12:41,STF1046,staff,,Baggage-Handling-System,read_sensor_status,standard,success,0
OP000669,2026-06-16T18:53:09,VND2004,vendor,Falcon Cargo Handling,Cargo-Manifest-System,read_sensor_status,standard,success,0
OP000402,2026-06-16T18:57:18,STF1166,staff,,Departure-Control-System,export_report,standard,success,0
OP002714,2026-06-16T19:52:12,STF1099,staff,,Cargo-Manifest-System,read_sensor_status,standard,success,0
OP001909,2026-06-16T20:09:56,VND2033,vendor,Meridian Aircraft Maintenance,Gate-Management-System,export_report,standard,success,0
OP001829,2026-06-16T20:45:10,STF1083,staff,,Cargo-Manifest-System,update_schedule,standard,success,0
OP000754,2026-06-16T20:47:53,STF1073,staff,,Gate-Management-System,view_manifest,standard,success,0
OP000756,2026-06-16T21:09:49,STF1062,staff,,Departure-Control-System,view_manifest,standard,success,0
OP001079,2026-06-16T21:10:11,STF1134,staff,,Departure-Control-System,export_report,standard,success,0
OP000644,2026-06-16T21:29:19,STF1168,staff,,Departure-Control-System,admin_config_change,elevated,success,0
OP002721,2026-06-16T21:31:01,STF1070,staff,,Cargo-Manifest-System,read_sensor_status,standard,success,0
OP001278,2026-06-16T21:39:30,STF1147,staff,,Departure-Control-System,admin_config_change,elevated,success,0
OP000016,2026-06-17T04:01:04,STF1105,staff,,Baggage-Handling-System,view_manifest,standard,success,0
OP001990,2026-06-17T04:11:11,VND2026,vendor,Horizon Cleaning Services,Gate-Management-System,export_report,standard,success,0
OP001133,2026-06-17T06:09:16,STF1160,staff,,Baggage-Handling-System,update_schedule,standard,success,0
OP002852,2026-06-17T06:10:56,STF1116,staff,,Baggage-Handling-System,modify_routing_rule,elevated,success,0
OP002195,2026-06-17T06:14:30,STF1177,staff,,Baggage-Handling-System,read_sensor_status,standard,success,0
OP001094,2026-06-17T07:24:55,STF1028,staff,,Airfield-Ops-Portal,view_manifest,standard,success,0
OP001745,2026-06-17T07:57:03,STF1027,staff,,Baggage-Handling-System,view_manifest,standard,success,0
OP002499,2026-06-17T08:29:43,VND2006,vendor,Coastal Catering Co,Airfield-Ops-Portal,update_schedule,standard,success,0
OP001903,2026-06-17T08:36:34,STF1069,staff,,Cargo-Manifest-System,export_report,standard,success,0
OP002517,2026-06-17T08:51:23,STF1009,staff,,Departure-Control-System,update_schedule,standard,success,0
OP002274,2026-06-17T09:20:37,STF1010,staff,,Departure-Control-System,read_sensor_status,standard,success,0
OP001372,2026-06-17T09:50:29,STF1165,staff,,Baggage-Handling-System,export_report,standard,success,0
OP001624,2026-06-17T09:57:03,STF1063,staff,,Baggage-Handling-System,update_schedule,standard,success,0
OP001343,2026-06-17T10:06:35,STF1041,staff,,Airfield-Ops-Portal,read_sensor_status,standard,denied,0
OP000131,2026-06-17T10:26:07,STF1011,staff,,Airfield-Ops-Portal,view_manifest,standard,success,0
OP001167,2026-06-17T10:27:59,STF1152,staff,,Cargo-Manifest-System,view_manifest,standard,success,0
OP001525,2026-06-17T10:55:25,STF1172,staff,,Baggage-Handling-System,read_sensor_status,standard,success,0
