event_id,timestamp,user_id,src_segment,dst_segment,src_ip,dst_ip,port,protocol,bytes,device_id,is_anomalous
NW002358,2026-06-11T12:26:56,STF1008,staff-ops,staff-ops,10.20.224.103,10.20.40.160,443,TCP,16898,DEV0215,0
NW000508,2026-06-11T12:45:29,STF1135,staff-ops,internet,10.20.95.69,198.51.147.67,80,TCP,256452,DEV0367,0
NW003162,2026-06-11T12:48:03,VND2021,vendor-vpn,vendor-vpn,10.60.12.19,10.20.175.16,443,TCP,38698,DEV0290,0
NW001338,2026-06-11T12:50:44,STF1057,staff-ops,staff-ops,10.20.254.192,10.20.224.41,443,TCP,302577,DEV0014,0
NW004518,2026-06-11T12:51:02,STF1061,staff-ops,staff-ops,10.20.160.85,10.20.1.160,22,TCP,290552,DEV0267,0
NW000634,2026-06-11T12:51:05,STF1029,staff-ops,staff-ops,10.20.126.6,10.20.82.52,443,TCP,65258,DEV0361,0
NW003933,2026-06-11T13:00:21,VND2003,vendor-vpn,vendor-vpn,10.60.75.126,10.20.20.166,22,TCP,144094,DEV0172,0
NW000997,2026-06-11T13:16:52,STF1112,staff-ops,staff-ops,10.20.7.95,10.20.164.162,80,UDP,247652,DEV0349,0
NW000998,2026-06-11T13:37:24,VND2004,vendor-vpn,vendor-vpn,10.60.19.253,10.20.99.111,443,TCP,58909,DEV0134,0
NW003938,2026-06-11T13:41:51,STF1120,staff-ops,internet,10.20.123.146,198.51.25.160,445,UDP,81206,DEV0288,0
NW003686,2026-06-11T13:52:12,STF1012,staff-ops,staff-ops,10.20.13.189,10.20.133.156,80,TCP,2838,DEV0259,0
NW005522,2026-06-11T13:56:58,VND2006,vendor-vpn,vendor-vpn,10.60.57.161,10.20.104.16,443,TCP,165725,DEV0127,0
NW000576,2026-06-11T14:06:38,STF1076,staff-ops,internet,10.20.196.119,198.51.174.147,80,TCP,226982,DEV0345,0
NW002225,2026-06-11T14:10:44,STF1156,staff-ops,staff-ops,10.20.219.8,10.20.102.54,443,TCP,132291,DEV0093,0
NW000139,2026-06-11T14:13:59,STF1153,staff-ops,internet,10.20.170.147,198.51.161.42,80,TCP,208789,DEV0218,0
NW000017,2026-06-11T14:16:52,VND2031,vendor-vpn,vendor-vpn,10.60.153.102,10.20.111.87,22,TCP,182544,DEV0105,0
NW004349,2026-06-11T14:17:13,STF1151,staff-ops,staff-ops,10.20.209.85,10.20.186.200,5432,TCP,118808,DEV0340,0
NW003612,2026-06-11T14:21:20,STF1133,staff-ops,internet,10.20.30.149,198.51.18.9,8080,TCP,174033,DEV0077,0
NW002728,2026-06-11T14:27:21,STF1016,staff-ops,staff-ops,10.20.185.244,10.20.119.223,22,TCP,386633,DEV0330,0
NW000537,2026-06-11T14:30:53,STF1119,staff-ops,internet,10.20.79.242,198.51.185.240,80,TCP,202027,DEV0357,0
NW000861,2026-06-11T14:39:35,STF1065,staff-ops,staff-ops,10.20.188.15,10.20.205.157,443,TCP,121190,DEV0224,0
NW005215,2026-06-11T14:58:09,STF1172,staff-ops,staff-ops,10.20.75.16,10.20.164.46,22,TCP,17017,DEV0395,0
NW006138,2026-06-11T15:01:36,STF1096,staff-ops,staff-ops,10.20.246.219,10.20.113.245,443,UDP,313935,DEV0363,0
NW004936,2026-06-11T15:02:21,STF1061,staff-ops,staff-ops,10.20.120.143,10.20.253.48,443,TCP,328377,DEV0294,0
NW003985,2026-06-11T15:05:52,VND2013,vendor-vpn,internet,10.60.10.90,198.51.213.246,80,TCP,76448,DEV0052,0
NW001601,2026-06-11T15:06:16,STF1052,staff-ops,staff-ops,10.20.121.224,10.20.186.41,8080,TCP,253443,DEV0160,0
NW001006,2026-06-11T15:12:33,VND2007,vendor-vpn,vendor-vpn,10.60.112.7,10.20.14.91,443,TCP,35047,DEV0102,0
NW002865,2026-06-11T15:12:36,VND2030,vendor-vpn,vendor-vpn,10.60.174.176,10.20.193.20,80,TCP,345858,DEV0169,0
NW005348,2026-06-11T15:16:39,STF1084,staff-ops,internet,10.20.183.62,198.51.137.152,8080,TCP,238112,DEV0116,0
NW004446,2026-06-11T15:23:00,STF1035,staff-ops,staff-ops,10.20.3.140,10.20.10.93,22,TCP,382036,DEV0204,0
NW004635,2026-06-11T15:23:31,STF1031,staff-ops,internet,10.20.69.157,198.51.195.84,443,UDP,85867,DEV0330,0
NW003816,2026-06-11T15:29:02,STF1141,staff-ops,staff-ops,10.20.247.178,10.20.237.178,443,TCP,312043,DEV0037,0
NW003100,2026-06-11T15:31:50,STF1000,staff-ops,staff-ops,10.20.140.10,10.20.64.173,443,TCP,185723,DEV0116,0
NW006081,2026-06-11T15:32:55,STF1115,staff-ops,internet,10.20.166.214,198.51.128.110,8080,UDP,281918,DEV0016,0
NW004393,2026-06-11T15:34:19,STF1143,staff-ops,staff-ops,10.20.46.117,10.20.182.175,80,TCP,338590,DEV0361,0
NW002681,2026-06-11T15:36:25,STF1150,staff-ops,staff-ops,10.20.140.1,10.20.198.186,445,TCP,337542,DEV0027,0
NW004248,2026-06-11T15:42:44,STF1089,staff-ops,staff-ops,10.20.212.218,10.20.246.145,80,TCP,362882,DEV0131,0
NW005702,2026-06-11T15:46:09,STF1143,staff-ops,staff-ops,10.20.151.150,10.20.77.175,443,UDP,320169,DEV0060,0
NW004511,2026-06-11T15:46:48,STF1012,staff-ops,internet,10.20.71.56,198.51.167.2,80,UDP,224033,DEV0231,0
NW003838,2026-06-11T15:56:09,STF1067,staff-ops,staff-ops,10.20.99.4,10.20.4.162,443,TCP,188898,DEV0279,0
NW000146,2026-06-11T16:10:36,VND2027,vendor-vpn,vendor-vpn,10.60.123.129,10.20.133.213,443,TCP,147921,DEV0325,0
NW002481,2026-06-11T16:17:34,VND2032,vendor-vpn,vendor-vpn,10.60.194.68,10.20.13.9,443,TCP,23753,DEV0289,0
NW001942,2026-06-11T16:25:55,STF1091,staff-ops,staff-ops,10.20.252.128,10.20.173.232,443,UDP,109574,DEV0244,0
NW004773,2026-06-11T16:38:19,STF1087,staff-ops,staff-ops,10.20.193.204,10.20.192.61,22,TCP,207153,DEV0132,0
NW003324,2026-06-11T16:55:23,STF1078,staff-ops,staff-ops,10.20.149.185,10.20.116.138,443,TCP,14175,DEV0329,0
NW006151,2026-06-11T17:07:01,STF1116,staff-ops,staff-ops,10.20.232.85,10.20.191.172,8080,UDP,259634,DEV0207,0
NW000291,2026-06-11T17:08:50,STF1037,staff-ops,staff-ops,10.20.191.53,10.20.42.240,8080,TCP,144299,DEV0182,0
NW003577,2026-06-11T17:10:53,STF1019,staff-ops,staff-ops,10.20.120.216,10.20.53.49,80,TCP,310591,DEV0192,0
NW005132,2026-06-11T17:24:37,STF1176,staff-ops,internet,10.20.193.138,198.51.248.41,80,TCP,146952,DEV0024,0
NW004808,2026-06-11T17:57:11,STF1104,staff-ops,internet,10.20.39.190,198.51.39.228,80,TCP,69025,DEV0349,0
NW002951,2026-06-11T18:21:42,STF1026,staff-ops,internet,10.20.46.156,198.51.198.204,443,UDP,53203,DEV0204,0
NW005893,2026-06-11T18:33:06,VND2016,vendor-vpn,vendor-vpn,10.60.175.145,10.20.185.115,5432,TCP,296656,DEV0024,0
NW001508,2026-06-11T18:40:54,STF1151,staff-ops,staff-ops,10.20.46.249,10.20.222.252,443,TCP,182436,DEV0355,0
NW000501,2026-06-11T18:41:52,STF1130,staff-ops,staff-ops,10.20.223.54,10.20.103.154,22,TCP,96761,DEV0278,0
NW002059,2026-06-11T18:43:56,STF1051,staff-ops,internet,10.20.83.216,198.51.227.217,22,TCP,140221,DEV0016,0
NW001630,2026-06-11T19:07:51,STF1116,staff-ops,staff-ops,10.20.252.247,10.20.83.152,8080,TCP,16301,DEV0319,0
NW003690,2026-06-11T19:11:44,STF1150,staff-ops,internet,10.20.185.66,198.51.226.163,443,TCP,14241,DEV0364,0
NW000232,2026-06-11T19:12:35,STF1127,staff-ops,staff-ops,10.20.114.87,10.20.115.242,8080,TCP,319206,DEV0269,0
NW001583,2026-06-11T19:16:53,STF1126,staff-ops,internet,10.20.230.112,198.51.160.66,8080,UDP,8354,DEV0207,0
NW003616,2026-06-11T19:18:04,VND2014,vendor-vpn,vendor-vpn,10.60.122.30,10.20.243.9,8080,TCP,109583,DEV0323,0
NW005221,2026-06-11T19:26:04,STF1053,staff-ops,staff-ops,10.20.166.230,10.20.137.37,3389,TCP,153643,DEV0098,0
NW005698,2026-06-11T19:31:24,STF1014,staff-ops,internet,10.20.107.164,198.51.109.177,443,TCP,205892,DEV0393,0
NW004455,2026-06-11T19:33:19,STF1130,staff-ops,staff-ops,10.20.29.187,10.20.55.102,8080,TCP,278362,DEV0003,0
NW004588,2026-06-11T19:39:48,STF1057,staff-ops,internet,10.20.7.94,198.51.210.96,443,TCP,229364,DEV0207,0
NW002813,2026-06-11T19:43:16,STF1177,staff-ops,internet,10.20.1.58,198.51.36.160,8080,TCP,12424,DEV0075,0
NW003039,2026-06-11T19:53:23,STF1143,staff-ops,staff-ops,10.20.183.133,10.20.132.8,443,TCP,193715,DEV0208,0
NW000124,2026-06-11T19:55:57,STF1110,staff-ops,internet,10.20.170.213,198.51.122.33,443,TCP,262998,DEV0385,0
NW004603,2026-06-11T19:56:36,VND2008,vendor-vpn,vendor-vpn,10.60.58.170,10.20.15.120,443,UDP,138051,DEV0066,0
NW001795,2026-06-11T19:59:44,STF1028,staff-ops,internet,10.20.157.155,198.51.85.84,22,TCP,242101,DEV0272,0
NW000461,2026-06-11T20:03:18,STF1145,staff-ops,staff-ops,10.20.58.17,10.20.53.141,8080,TCP,333804,DEV0276,0
NW002761,2026-06-11T20:07:32,STF1017,staff-ops,staff-ops,10.20.186.102,10.20.234.253,443,TCP,68466,DEV0188,0
NW000272,2026-06-11T20:08:09,STF1004,staff-ops,internet,10.20.227.227,198.51.113.107,443,TCP,286077,DEV0012,0
NW006054,2026-06-11T20:28:42,STF1124,staff-ops,internet,10.20.57.234,198.51.196.82,80,TCP,349813,DEV0300,0
NW002194,2026-06-11T20:30:55,VND2025,vendor-vpn,internet,10.60.92.171,198.51.224.144,8080,TCP,254895,DEV0280,0
NW003629,2026-06-11T20:33:20,STF1111,staff-ops,staff-ops,10.20.254.122,10.20.100.211,443,TCP,247841,DEV0292,0
NW004492,2026-06-11T20:33:36,STF1097,staff-ops,internet,10.20.123.118,198.51.5.35,8080,TCP,215451,DEV0358,0
NW000000,2026-06-11T20:34:49,STF1135,staff-ops,staff-ops,10.20.184.214,10.20.62.125,443,TCP,21442,DEV0037,0
NW002166,2026-06-11T20:41:14,STF1088,staff-ops,staff-ops,10.20.112.179,10.20.141.44,443,TCP,40735,DEV0036,0
NW003535,2026-06-11T20:44:36,STF1111,staff-ops,staff-ops,10.20.134.91,10.20.46.245,22,UDP,169807,DEV0353,0
NW005195,2026-06-11T21:03:26,STF1017,staff-ops,staff-ops,10.20.68.90,10.20.164.217,443,TCP,329454,DEV0016,0
NW002594,2026-06-11T21:04:20,VND2024,vendor-vpn,vendor-vpn,10.60.215.49,10.20.50.200,443,TCP,365156,DEV0318,0
NW003566,2026-06-11T21:08:10,STF1044,staff-ops,staff-ops,10.20.33.93,10.20.124.29,80,TCP,259686,DEV0040,0
NW005069,2026-06-11T21:09:05,STF1075,staff-ops,staff-ops,10.20.82.81,10.20.130.168,22,TCP,398759,DEV0368,0
NW001631,2026-06-11T21:10:55,STF1053,staff-ops,staff-ops,10.20.161.12,10.20.191.148,5432,TCP,306917,DEV0011,0
NW002701,2026-06-11T21:16:04,VND2008,vendor-vpn,vendor-vpn,10.60.1.247,10.20.94.125,22,TCP,203544,DEV0307,0
NW004174,2026-06-11T21:44:42,VND2019,vendor-vpn,vendor-vpn,10.60.117.123,10.20.45.180,80,UDP,86797,DEV0035,0
NW006287,2026-06-11T21:47:57,VND2014,vendor-vpn,vendor-vpn,10.60.196.24,10.20.23.6,443,UDP,369873,DEV0360,0
NW001729,2026-06-11T21:49:20,STF1127,staff-ops,staff-ops,10.20.93.179,10.20.217.105,8080,TCP,207928,DEV0100,0
NW006339,2026-06-11T21:49:53,STF1137,staff-ops,internet,10.20.94.196,198.51.106.117,443,TCP,218453,DEV0012,0
NW005105,2026-06-11T21:51:24,STF1137,staff-ops,staff-ops,10.20.230.193,10.20.18.85,80,TCP,21773,DEV0164,0
NW001692,2026-06-11T21:58:26,STF1078,staff-ops,internet,10.20.20.59,198.51.159.57,80,TCP,67518,DEV0228,0
NW002268,2026-06-11T21:58:58,STF1164,staff-ops,operational-apps,10.20.7.2,10.20.200.65,5432,TCP,4792663,DEV0223,1
NW004143,2026-06-11T23:24:13,STF1160,staff-ops,operational-apps,10.20.214.130,10.20.250.240,22,UDP,5134146,DEV0178,1
NW004420,2026-06-12T01:07:26,STF1077,staff-ops,staff-ops,10.20.159.65,10.20.134.77,22,TCP,178571,DEV0250,0
NW004188,2026-06-12T01:39:45,STF1099,staff-ops,staff-ops,10.20.126.198,10.20.82.2,445,UDP,399742,DEV0320,0
NW002720,2026-06-12T01:50:33,STF1002,staff-ops,staff-ops,10.20.101.66,10.20.239.248,443,TCP,112096,DEV0099,0
NW004211,2026-06-12T03:27:54,STF1172,staff-ops,staff-ops,10.20.207.62,10.20.42.37,22,UDP,42533,DEV0350,0
NW004544,2026-06-12T03:59:45,STF1104,staff-ops,internet,10.20.96.51,198.51.208.45,443,TCP,130364,DEV0088,0
NW001518,2026-06-12T06:04:33,STF1120,staff-ops,internet,10.20.61.241,198.51.155.119,22,TCP,119264,DEV0243,0
NW002407,2026-06-12T06:13:56,VND2000,vendor-vpn,vendor-vpn,10.60.39.98,10.20.196.6,443,TCP,50531,DEV0239,0
NW003127,2026-06-12T06:16:38,STF1026,staff-ops,staff-ops,10.20.152.181,10.20.186.154,22,TCP,100275,DEV0305,0
NW006055,2026-06-12T06:17:06,STF1144,staff-ops,staff-ops,10.20.3.248,10.20.150.227,443,TCP,255394,DEV0161,0
NW001412,2026-06-12T06:17:43,VND2034,vendor-vpn,vendor-vpn,10.60.101.66,10.20.37.12,80,UDP,132034,DEV0143,0
NW005923,2026-06-12T06:23:58,STF1148,staff-ops,staff-ops,10.20.236.197,10.20.243.146,443,TCP,210925,DEV0058,0
NW002646,2026-06-12T06:27:37,STF1105,staff-ops,staff-ops,10.20.175.127,10.20.244.172,22,TCP,256624,DEV0100,0
NW005225,2026-06-12T06:27:58,STF1119,staff-ops,staff-ops,10.20.111.104,10.20.76.149,443,TCP,323919,DEV0277,0
NW001141,2026-06-12T06:38:06,STF1099,staff-ops,staff-ops,10.20.246.207,10.20.7.49,445,TCP,69674,DEV0323,0
NW003486,2026-06-12T06:48:52,STF1111,staff-ops,staff-ops,10.20.18.247,10.20.12.228,443,TCP,88710,DEV0241,0
NW001989,2026-06-12T06:48:54,STF1121,staff-ops,staff-ops,10.20.29.52,10.20.85.87,443,TCP,9926,DEV0155,0
NW003996,2026-06-12T07:08:00,STF1158,staff-ops,internet,10.20.50.207,198.51.223.254,22,TCP,238647,DEV0284,0
NW000047,2026-06-12T07:26:56,VND2029,vendor-vpn,vendor-vpn,10.60.173.151,10.20.234.29,22,TCP,369279,DEV0295,0
NW003199,2026-06-12T07:42:23,STF1122,staff-ops,internet,10.20.230.207,198.51.252.90,80,TCP,378718,DEV0321,0
NW000719,2026-06-12T07:56:15,STF1058,staff-ops,staff-ops,10.20.193.155,10.20.133.55,443,TCP,207425,DEV0347,0
NW005100,2026-06-12T08:05:56,STF1092,staff-ops,staff-ops,10.20.143.249,10.20.137.241,8080,TCP,295265,DEV0331,0
NW003818,2026-06-12T08:06:07,VND2010,vendor-vpn,internet,10.60.209.238,198.51.124.48,443,TCP,324298,DEV0249,0
NW001573,2026-06-12T08:18:22,VND2024,vendor-vpn,internet,10.60.37.8,198.51.111.11,80,TCP,66990,DEV0175,0
NW005931,2026-06-12T08:25:55,STF1170,staff-ops,staff-ops,10.20.114.116,10.20.10.138,80,TCP,325430,DEV0029,0
NW005347,2026-06-12T08:28:38,STF1174,staff-ops,staff-ops,10.20.106.133,10.20.205.83,443,UDP,319684,DEV0062,0
NW001800,2026-06-12T08:45:35,STF1102,staff-ops,staff-ops,10.20.81.151,10.20.32.213,443,TCP,304071,DEV0169,0
NW004763,2026-06-12T08:52:16,STF1065,staff-ops,staff-ops,10.20.177.58,10.20.71.217,443,TCP,235637,DEV0095,0
NW004814,2026-06-12T08:52:33,STF1136,staff-ops,internet,10.20.8.231,198.51.138.44,443,TCP,133310,DEV0218,0
NW005835,2026-06-12T08:55:44,STF1032,staff-ops,staff-ops,10.20.100.87,10.20.68.60,445,TCP,348448,DEV0350,0
NW002070,2026-06-12T09:28:01,STF1165,staff-ops,staff-ops,10.20.104.10,10.20.239.55,445,TCP,379938,DEV0199,0
NW002277,2026-06-12T09:28:13,STF1144,staff-ops,staff-ops,10.20.177.190,10.20.241.143,443,TCP,7495,DEV0018,0
NW004572,2026-06-12T09:40:13,STF1055,staff-ops,staff-ops,10.20.216.117,10.20.252.135,22,TCP,329736,DEV0031,0
NW003337,2026-06-12T09:41:47,STF1117,staff-ops,staff-ops,10.20.169.238,10.20.64.73,443,TCP,229626,DEV0269,0
NW001924,2026-06-12T09:55:00,STF1133,staff-ops,staff-ops,10.20.69.162,10.20.70.189,443,UDP,95056,DEV0338,0
NW002331,2026-06-12T09:55:30,STF1125,staff-ops,staff-ops,10.20.162.69,10.20.176.242,3389,TCP,247042,DEV0030,0
NW006076,2026-06-12T10:09:47,VND2022,vendor-vpn,vendor-vpn,10.60.177.215,10.20.160.48,3389,UDP,170863,DEV0145,0
NW004197,2026-06-12T10:10:38,STF1081,staff-ops,internet,10.20.77.112,198.51.155.209,443,TCP,161974,DEV0090,0
NW001018,2026-06-12T10:13:54,STF1040,staff-ops,staff-ops,10.20.71.229,10.20.152.80,443,TCP,372266,DEV0008,0
NW000161,2026-06-12T10:24:23,STF1079,staff-ops,internet,10.20.154.203,198.51.65.165,8080,TCP,217648,DEV0318,0
NW003746,2026-06-12T10:35:42,STF1085,staff-ops,staff-ops,10.20.93.135,10.20.126.110,8080,TCP,390753,DEV0124,0
NW005706,2026-06-12T10:35:59,STF1010,staff-ops,internet,10.20.72.246,198.51.119.44,443,TCP,283566,DEV0235,0
NW003332,2026-06-12T10:46:16,STF1008,staff-ops,staff-ops,10.20.26.86,10.20.240.113,443,UDP,294652,DEV0368,0
NW005774,2026-06-12T10:46:46,STF1128,staff-ops,staff-ops,10.20.50.230,10.20.26.82,443,TCP,323704,DEV0196,0
NW004208,2026-06-12T11:06:02,STF1109,staff-ops,internet,10.20.155.54,198.51.146.26,22,TCP,194322,DEV0167,0
NW003357,2026-06-12T11:13:55,STF1161,staff-ops,staff-ops,10.20.208.196,10.20.116.146,22,UDP,10565,DEV0382,0
NW005272,2026-06-12T11:18:28,STF1079,staff-ops,staff-ops,10.20.208.242,10.20.67.174,8080,TCP,325877,DEV0045,0
NW006183,2026-06-12T11:28:47,VND2008,vendor-vpn,internet,10.60.121.161,198.51.191.3,3389,TCP,202175,DEV0197,0
NW005065,2026-06-12T11:29:30,STF1177,staff-ops,staff-ops,10.20.93.139,10.20.201.113,443,UDP,344032,DEV0005,0
NW000652,2026-06-12T11:32:03,STF1076,staff-ops,internet,10.20.55.250,198.51.198.224,3389,TCP,230394,DEV0134,0
NW000670,2026-06-12T11:33:03,STF1095,staff-ops,internet,10.20.104.208,198.51.113.50,443,TCP,287563,DEV0339,0
NW000333,2026-06-12T11:35:53,VND2032,vendor-vpn,vendor-vpn,10.60.238.38,10.20.140.22,22,TCP,237438,DEV0058,0
NW003036,2026-06-12T11:35:54,STF1125,staff-ops,staff-ops,10.20.42.15,10.20.218.200,80,TCP,302247,DEV0360,0
NW000796,2026-06-12T11:38:56,STF1066,staff-ops,staff-ops,10.20.186.226,10.20.35.150,443,TCP,3688,DEV0187,0
NW001240,2026-06-12T11:57:30,STF1030,staff-ops,staff-ops,10.20.107.2,10.20.218.61,443,TCP,288130,DEV0007,0
NW005245,2026-06-12T11:58:16,STF1096,staff-ops,staff-ops,10.20.219.67,10.20.56.233,443,TCP,52960,DEV0130,0
NW000951,2026-06-12T12:03:08,STF1146,staff-ops,staff-ops,10.20.35.56,10.20.84.93,80,TCP,340659,DEV0171,0
NW001993,2026-06-12T12:09:30,STF1131,staff-ops,staff-ops,10.20.65.25,10.20.102.150,443,TCP,268703,DEV0270,0
NW002353,2026-06-12T12:14:29,STF1082,staff-ops,staff-ops,10.20.215.180,10.20.175.122,443,TCP,13799,DEV0077,0
NW004189,2026-06-12T12:34:25,STF1007,staff-ops,staff-ops,10.20.177.1,10.20.6.15,5432,TCP,315415,DEV0078,0
NW003758,2026-06-12T12:37:52,STF1071,staff-ops,internet,10.20.93.204,198.51.204.148,80,UDP,141842,DEV0247,0
NW004280,2026-06-12T12:42:36,STF1103,staff-ops,internet,10.20.240.195,198.51.177.167,443,TCP,278627,DEV0042,0
NW003126,2026-06-12T12:50:00,STF1066,staff-ops,internet,10.20.62.39,198.51.148.140,443,TCP,357450,DEV0088,0
NW002742,2026-06-12T12:52:36,STF1143,staff-ops,internet,10.20.67.208,198.51.26.49,443,TCP,126942,DEV0204,0
NW000821,2026-06-12T13:20:39,STF1136,staff-ops,internet,10.20.161.234,198.51.176.157,8080,TCP,247084,DEV0008,0
NW003601,2026-06-12T13:20:57,STF1060,staff-ops,internet,10.20.130.239,198.51.139.20,8080,TCP,17680,DEV0332,0
NW001611,2026-06-12T13:23:07,VND2034,vendor-vpn,vendor-vpn,10.60.155.120,10.20.66.124,443,TCP,333668,DEV0380,0
NW003875,2026-06-12T13:30:17,STF1013,staff-ops,staff-ops,10.20.112.52,10.20.59.171,5432,TCP,111393,DEV0317,0
NW005826,2026-06-12T13:30:53,STF1112,staff-ops,internet,10.20.21.201,198.51.160.20,5432,TCP,238014,DEV0074,0
NW003828,2026-06-12T13:36:59,VND2009,vendor-vpn,vendor-vpn,10.60.228.83,10.20.131.185,445,TCP,112861,DEV0323,0
NW003831,2026-06-12T14:20:24,STF1105,staff-ops,staff-ops,10.20.231.124,10.20.226.24,80,TCP,339120,DEV0292,0
NW001533,2026-06-12T14:22:19,STF1059,staff-ops,internet,10.20.143.129,198.51.210.253,443,UDP,357172,DEV0104,0
NW003101,2026-06-12T14:33:17,VND2004,vendor-vpn,vendor-vpn,10.60.254.203,10.20.227.115,443,TCP,365181,DEV0389,0
NW003120,2026-06-12T14:38:33,STF1072,staff-ops,internet,10.20.160.208,198.51.40.157,443,TCP,106315,DEV0284,0
NW002367,2026-06-12T14:44:13,VND2011,vendor-vpn,internet,10.60.218.2,198.51.117.220,3389,UDP,353016,DEV0237,0
NW004338,2026-06-12T14:45:30,STF1079,staff-ops,staff-ops,10.20.73.176,10.20.3.122,22,UDP,115000,DEV0063,0
NW004996,2026-06-12T14:48:47,VND2005,vendor-vpn,vendor-vpn,10.60.205.197,10.20.236.89,8080,TCP,224712,DEV0351,0
NW001057,2026-06-12T14:50:02,STF1168,staff-ops,staff-ops,10.20.142.188,10.20.251.73,8080,UDP,118181,DEV0132,0
NW001317,2026-06-12T14:56:58,STF1092,staff-ops,staff-ops,10.20.215.189,10.20.22.21,8080,TCP,342824,DEV0364,0
NW004851,2026-06-12T15:01:00,VND2027,vendor-vpn,internet,10.60.25.193,198.51.174.161,22,TCP,275477,DEV0325,0
NW005955,2026-06-12T15:09:51,STF1034,staff-ops,staff-ops,10.20.219.3,10.20.213.125,443,TCP,139178,DEV0235,0
NW004799,2026-06-12T15:14:01,STF1110,staff-ops,staff-ops,10.20.62.124,10.20.121.43,443,TCP,45595,DEV0324,0
NW000820,2026-06-12T15:16:59,STF1112,staff-ops,staff-ops,10.20.23.217,10.20.229.117,443,UDP,369089,DEV0171,0
NW006337,2026-06-12T15:18:39,STF1063,staff-ops,staff-ops,10.20.20.226,10.20.253.241,5432,TCP,180679,DEV0158,0
NW004083,2026-06-12T15:39:14,STF1084,staff-ops,staff-ops,10.20.81.230,10.20.181.153,22,TCP,67968,DEV0082,0
NW002344,2026-06-12T15:48:06,VND2004,vendor-vpn,vendor-vpn,10.60.187.243,10.20.21.199,445,TCP,111297,DEV0331,0
NW000727,2026-06-12T15:51:46,STF1082,staff-ops,staff-ops,10.20.169.243,10.20.146.217,443,TCP,28332,DEV0169,0
NW001385,2026-06-12T15:54:01,STF1030,staff-ops,staff-ops,10.20.219.233,10.20.59.123,443,TCP,230002,DEV0062,0
NW002802,2026-06-12T15:55:29,STF1120,staff-ops,internet,10.20.7.188,198.51.151.52,443,UDP,38134,DEV0185,0
NW003862,2026-06-12T15:59:02,STF1064,staff-ops,staff-ops,10.20.105.217,10.20.150.222,443,TCP,19177,DEV0385,0
NW003166,2026-06-12T16:13:44,STF1170,staff-ops,internet,10.20.223.124,198.51.37.233,443,TCP,77705,DEV0147,0
NW003907,2026-06-12T16:13:53,STF1133,staff-ops,internet,10.20.77.184,198.51.167.94,8080,TCP,154422,DEV0020,0
NW003410,2026-06-12T16:38:31,STF1071,staff-ops,staff-ops,10.20.55.197,10.20.157.72,443,UDP,97464,DEV0058,0
NW004498,2026-06-12T16:42:06,VND2012,vendor-vpn,vendor-vpn,10.60.23.237,10.20.98.137,5432,TCP,197882,DEV0025,0
NW002311,2026-06-12T16:45:35,STF1130,staff-ops,internet,10.20.49.6,198.51.58.63,80,TCP,29515,DEV0170,0
NW001522,2026-06-12T16:56:33,STF1024,staff-ops,internet,10.20.81.96,198.51.169.80,443,TCP,58792,DEV0283,0
NW003765,2026-06-12T17:33:40,STF1155,staff-ops,internet,10.20.102.218,198.51.77.180,80,TCP,320517,DEV0231,0
NW004132,2026-06-12T17:38:07,STF1127,staff-ops,staff-ops,10.20.242.185,10.20.199.90,5432,TCP,47682,DEV0254,0
NW006019,2026-06-12T17:43:26,STF1102,staff-ops,staff-ops,10.20.1.186,10.20.211.104,8080,TCP,392427,DEV0284,0
NW002885,2026-06-12T17:59:50,STF1064,staff-ops,internet,10.20.41.19,198.51.83.222,80,TCP,123440,DEV0357,0
NW001887,2026-06-12T18:09:03,STF1003,staff-ops,staff-ops,10.20.134.165,10.20.213.175,22,TCP,166000,DEV0338,0
NW000941,2026-06-12T18:14:11,STF1079,staff-ops,staff-ops,10.20.65.254,10.20.167.58,445,TCP,75700,DEV0293,0
NW000836,2026-06-12T18:16:16,VND2030,vendor-vpn,internet,10.60.74.50,198.51.149.130,443,TCP,187345,DEV0005,0
NW001226,2026-06-12T18:22:01,STF1146,staff-ops,staff-ops,10.20.116.186,10.20.122.79,3389,TCP,17849,DEV0377,0
NW003169,2026-06-12T18:27:40,STF1019,staff-ops,internet,10.20.111.223,198.51.101.239,443,TCP,63148,DEV0294,0
NW004833,2026-06-12T18:35:23,STF1104,staff-ops,staff-ops,10.20.202.61,10.20.43.234,80,TCP,332724,DEV0144,0
NW000433,2026-06-12T18:36:03,VND2024,vendor-vpn,internet,10.60.99.59,198.51.196.219,80,TCP,159725,DEV0126,0
NW001532,2026-06-12T18:45:26,VND2027,vendor-vpn,internet,10.60.146.178,198.51.118.67,3389,TCP,220234,DEV0081,0
NW003258,2026-06-12T18:45:40,STF1109,staff-ops,internet,10.20.106.101,198.51.12.37,8080,TCP,149002,DEV0080,0
NW003916,2026-06-12T19:00:49,VND2017,vendor-vpn,vendor-vpn,10.60.220.176,10.20.194.9,8080,TCP,167615,DEV0084,0
NW000778,2026-06-12T19:18:46,STF1117,staff-ops,staff-ops,10.20.1.164,10.20.68.96,3389,TCP,149877,DEV0121,0
NW000878,2026-06-12T19:28:56,STF1008,staff-ops,internet,10.20.97.128,198.51.156.217,22,TCP,361523,DEV0017,0
NW004185,2026-06-12T19:37:52,STF1076,staff-ops,staff-ops,10.20.171.61,10.20.166.59,80,TCP,351837,DEV0048,0
