event_id,timestamp,user_id,role,department_or_vendor,resource,auth_method,outcome,location,is_anomalous
IA004849,2026-06-09T07:39:25,VND2025,vendor,SkyLink Ground Services,Maintenance-Ticketing,badge+pin,success,vendor-remote-site,0
IA005215,2026-06-09T07:45:39,STF1132,staff,Cargo,Airfield-Ops-Portal,vpn_password,success,airport-terminal,0
IA001940,2026-06-09T07:50:12,STF1042,staff,Retail Concessions,Airfield-Ops-Portal,badge+pin,success,airport-terminal,0
IA005966,2026-06-09T07:57:06,STF1150,staff,IT,Cargo-Manifest-System,sso_password,success,airport-terminal,0
IA004867,2026-06-09T08:00:47,STF1118,staff,Engineering & Maintenance,Maintenance-Ticketing,badge+pin,success,airport-terminal,0
IA005213,2026-06-09T08:02:57,STF1159,staff,Engineering & Maintenance,Airfield-Ops-Portal,vpn_certificate,success,airport-terminal,0
IA002191,2026-06-09T08:19:09,STF1074,staff,Baggage Handling,Retail-POS-Backend,sso_mfa,success,airport-terminal,0
IA005888,2026-06-09T08:24:49,STF1159,staff,Engineering & Maintenance,Retail-POS-Backend,sso_password,success,airport-terminal,0
IA003937,2026-06-09T08:45:29,STF1102,staff,IT,Gate-Management-System,sso_mfa,success,airport-terminal,0
IA003577,2026-06-09T08:46:24,STF1118,staff,Engineering & Maintenance,HR-Self-Service,sso_mfa,success,airport-terminal,0
IA001691,2026-06-09T08:49:16,STF1125,staff,Retail Concessions,Staff-VPN,badge+pin,success,airport-terminal,0
IA002020,2026-06-09T08:57:20,VND2000,vendor,SkyLink Ground Services,Departure-Control-System,sso_password,success,vendor-remote-site,0
IA004250,2026-06-09T09:21:53,STF1063,staff,Retail Concessions,Retail-POS-Backend,sso_mfa,success,airport-terminal,0
IA005878,2026-06-09T09:25:01,STF1167,staff,Retail Concessions,Departure-Control-System,vpn_password,success,airport-terminal,0
IA005575,2026-06-09T09:25:31,STF1016,staff,Gate Services,Departure-Control-System,sso_password,success,airport-terminal,0
IA003755,2026-06-09T09:36:26,VND2014,vendor,AeroFuel Solutions,HR-Self-Service,sso_password,success,vendor-remote-site,0
IA000089,2026-06-09T09:55:43,STF1056,staff,IT,Maintenance-Ticketing,badge+pin,success,airport-terminal,0
IA002943,2026-06-09T10:04:08,STF1119,staff,Baggage Handling,HR-Self-Service,vpn_certificate,fail,airport-terminal,0
IA003523,2026-06-09T10:09:27,VND2032,vendor,AeroFuel Solutions,HR-Self-Service,sso_password,success,vendor-remote-site,0
IA004683,2026-06-09T10:10:52,VND2009,vendor,Falcon Cargo Handling,Gate-Management-System,badge+pin,fail,vendor-remote-site,0
IA000785,2026-06-09T10:17:14,VND2015,vendor,AeroFuel Solutions,Cargo-Manifest-System,badge+pin,success,airport-terminal,0
IA000128,2026-06-09T10:36:01,STF1004,staff,IT,Baggage-Handling-System,sso_password,success,airport-terminal,0
IA001035,2026-06-09T10:41:04,STF1129,staff,Security,HR-Self-Service,badge+pin,success,airport-terminal,0
IA003062,2026-06-09T10:45:09,STF1049,staff,Retail Concessions,Retail-POS-Backend,sso_password,success,airport-terminal,0
IA003359,2026-06-09T10:46:11,STF1050,staff,Ground Operations,Cargo-Manifest-System,sso_password,success,airport-terminal,0
IA000826,2026-06-09T10:55:57,VND2019,vendor,Falcon Cargo Handling,Airfield-Ops-Portal,sso_password,success,airport-terminal,0
IA006045,2026-06-09T10:57:33,STF1080,staff,Cargo,Departure-Control-System,vpn_certificate,success,airport-terminal,0
IA004270,2026-06-09T11:02:20,STF1100,staff,Engineering & Maintenance,Departure-Control-System,sso_password,success,airport-terminal,0
IA000409,2026-06-09T11:02:49,STF1080,staff,Cargo,HR-Self-Service,vpn_certificate,success,airport-terminal,0
IA004592,2026-06-09T11:15:09,STF1100,staff,Engineering & Maintenance,Maintenance-Ticketing,vpn_certificate,success,airport-terminal,0
IA005793,2026-06-09T11:18:19,STF1085,staff,Gate Services,Cargo-Manifest-System,sso_password,success,airport-terminal,0
IA003585,2026-06-09T11:20:07,VND2004,vendor,Falcon Cargo Handling,Maintenance-Ticketing,badge+pin,success,airport-terminal,0
IA003448,2026-06-09T11:21:15,STF1130,staff,Engineering & Maintenance,Maintenance-Ticketing,vpn_certificate,success,airport-terminal,0
IA001657,2026-06-09T11:25:02,VND2008,vendor,SkyLink Ground Services,Departure-Control-System,badge+pin,success,vendor-remote-site,0
IA002722,2026-06-09T11:25:10,STF1074,staff,Baggage Handling,Maintenance-Ticketing,sso_password,success,airport-terminal,0
IA003357,2026-06-09T11:41:01,VND2004,vendor,Falcon Cargo Handling,Staff-VPN,vpn_certificate,success,airport-terminal,0
IA004288,2026-06-09T11:43:36,VND2012,vendor,AeroFuel Solutions,Cargo-Manifest-System,badge+pin,success,vendor-remote-site,0
IA000131,2026-06-09T11:48:51,STF1068,staff,Ground Operations,Retail-POS-Backend,badge+pin,fail,airport-terminal,0
IA005678,2026-06-09T11:48:51,STF1112,staff,Cargo,Retail-POS-Backend,badge+pin,success,airport-terminal,0
IA004487,2026-06-09T11:57:35,STF1040,staff,Cargo,Departure-Control-System,sso_mfa,success,airport-terminal,0
IA001091,2026-06-09T11:58:54,STF1003,staff,IT,Departure-Control-System,badge+pin,success,airport-terminal,0
IA005307,2026-06-09T12:12:50,STF1033,staff,Retail Concessions,Gate-Management-System,sso_mfa,success,airport-terminal,0
IA001800,2026-06-09T12:23:39,STF1100,staff,Engineering & Maintenance,Gate-Management-System,sso_mfa,success,airport-terminal,0
IA002625,2026-06-09T12:36:07,VND2015,vendor,AeroFuel Solutions,Staff-VPN,sso_password,success,vendor-remote-site,0
IA005283,2026-06-09T12:47:29,STF1173,staff,Baggage Handling,Cargo-Manifest-System,vpn_password,success,airport-terminal,0
IA000710,2026-06-09T12:48:43,STF1151,staff,Baggage Handling,HR-Self-Service,badge+pin,success,airport-terminal,0
IA003837,2026-06-09T12:59:25,STF1161,staff,Ground Operations,Maintenance-Ticketing,badge+pin,success,airport-terminal,0
IA003854,2026-06-09T13:07:01,VND2012,vendor,AeroFuel Solutions,Departure-Control-System,sso_mfa,success,airport-terminal,0
IA001931,2026-06-09T13:15:28,STF1132,staff,Cargo,HR-Self-Service,sso_mfa,success,airport-terminal,0
IA003552,2026-06-09T13:30:48,STF1133,staff,Baggage Handling,Staff-VPN,sso_mfa,success,airport-terminal,0
IA002915,2026-06-09T13:39:10,STF1030,staff,Baggage Handling,Airfield-Ops-Portal,vpn_certificate,success,airport-terminal,0
IA002806,2026-06-09T13:40:28,STF1147,staff,Ground Operations,Retail-POS-Backend,badge+pin,success,airport-terminal,0
IA002564,2026-06-09T13:55:25,VND2033,vendor,Meridian Aircraft Maintenance,Cargo-Manifest-System,vpn_certificate,success,vendor-remote-site,0
IA005772,2026-06-09T14:15:53,STF1080,staff,Cargo,Gate-Management-System,vpn_certificate,success,airport-terminal,0
IA000780,2026-06-09T14:20:00,STF1094,staff,IT,Gate-Management-System,sso_mfa,success,airport-terminal,0
IA000112,2026-06-09T14:22:35,STF1162,staff,Ground Operations,HR-Self-Service,badge+pin,success,airport-terminal,0
IA000009,2026-06-09T14:28:26,STF1159,staff,Engineering & Maintenance,Airfield-Ops-Portal,badge+pin,success,airport-terminal,0
IA005004,2026-06-09T14:30:13,VND2023,vendor,SkyLink Ground Services,Baggage-Handling-System,vpn_certificate,success,airport-terminal,0
IA003731,2026-06-09T14:37:57,VND2028,vendor,Horizon Cleaning Services,Retail-POS-Backend,badge+pin,success,vendor-remote-site,0
IA002075,2026-06-09T14:51:41,STF1149,staff,Cargo,Cargo-Manifest-System,badge+pin,success,airport-terminal,0
IA002325,2026-06-09T14:54:58,VND2012,vendor,AeroFuel Solutions,Retail-POS-Backend,sso_password,success,airport-terminal,0
IA001490,2026-06-09T14:55:41,VND2020,vendor,Coastal Catering Co,Baggage-Handling-System,vpn_certificate,success,vendor-remote-site,0
IA002496,2026-06-09T15:03:10,STF1177,staff,IT,Departure-Control-System,sso_mfa,success,airport-terminal,0
IA000944,2026-06-09T15:36:59,STF1012,staff,IT,Maintenance-Ticketing,vpn_certificate,success,airport-terminal,0
IA006118,2026-06-09T15:48:59,STF1136,staff,Baggage Handling,Airfield-Ops-Portal,badge+pin,success,airport-terminal,0
IA002140,2026-06-09T15:49:54,STF1117,staff,IT,Staff-VPN,sso_mfa,success,airport-terminal,0
IA005459,2026-06-09T15:54:18,STF1125,staff,Retail Concessions,Departure-Control-System,sso_password,success,airport-terminal,0
IA003624,2026-06-09T15:56:34,VND2024,vendor,AeroFuel Solutions,Departure-Control-System,badge+pin,success,vendor-remote-site,0
IA001340,2026-06-09T16:06:35,STF1102,staff,IT,Staff-VPN,sso_mfa,success,airport-terminal,0
IA003148,2026-06-09T16:15:23,STF1055,staff,Cargo,Retail-POS-Backend,sso_mfa,success,airport-terminal,0
IA002011,2026-06-09T16:22:09,VND2017,vendor,Horizon Cleaning Services,Airfield-Ops-Portal,badge+pin,success,airport-terminal,0
IA001646,2026-06-09T16:36:18,STF1052,staff,Cargo,Staff-VPN,sso_password,success,airport-terminal,0
IA003402,2026-06-09T16:39:56,STF1042,staff,Retail Concessions,Baggage-Handling-System,badge+pin,success,airport-terminal,0
IA003473,2026-06-09T16:41:13,STF1057,staff,Cargo,HR-Self-Service,vpn_certificate,success,airport-terminal,0
IA003336,2026-06-09T16:48:23,STF1090,staff,Engineering & Maintenance,Cargo-Manifest-System,sso_password,success,airport-terminal,0
IA005974,2026-06-09T16:49:43,VND2007,vendor,SkyLink Ground Services,Baggage-Handling-System,sso_mfa,success,airport-terminal,0
IA004122,2026-06-09T16:57:35,STF1091,staff,IT,HR-Self-Service,sso_mfa,success,airport-terminal,0
IA005275,2026-06-09T16:58:26,STF1171,staff,Retail Concessions,Departure-Control-System,vpn_certificate,success,airport-terminal,0
IA001767,2026-06-09T17:06:42,VND2010,vendor,SkyLink Ground Services,Baggage-Handling-System,sso_mfa,fail,vendor-remote-site,0
IA001282,2026-06-09T17:13:40,STF1028,staff,IT,Maintenance-Ticketing,badge+pin,success,airport-terminal,0
IA000357,2026-06-09T17:14:09,STF1085,staff,Gate Services,Airfield-Ops-Portal,badge+pin,success,airport-terminal,0
IA005038,2026-06-09T17:24:58,STF1089,staff,Retail Concessions,Departure-Control-System,sso_mfa,success,airport-terminal,0
IA002314,2026-06-09T17:34:34,VND2014,vendor,AeroFuel Solutions,HR-Self-Service,vpn_certificate,success,vendor-remote-site,0
IA003355,2026-06-09T17:40:55,STF1048,staff,Retail Concessions,Cargo-Manifest-System,badge+pin,success,airport-terminal,0
IA001430,2026-06-09T17:46:28,STF1164,staff,Ground Operations,Maintenance-Ticketing,badge+pin,success,airport-terminal,0
IA005063,2026-06-09T17:49:11,STF1124,staff,Gate Services,Staff-VPN,sso_password,success,airport-terminal,0
IA000251,2026-06-09T17:50:41,VND2017,vendor,Horizon Cleaning Services,HR-Self-Service,badge+pin,success,vendor-remote-site,0
IA001710,2026-06-09T17:53:27,VND2020,vendor,Coastal Catering Co,HR-Self-Service,vpn_password,success,airport-terminal,0
IA003142,2026-06-09T18:00:33,STF1078,staff,Baggage Handling,Staff-VPN,vpn_certificate,success,airport-terminal,0
IA006024,2026-06-09T18:04:48,STF1046,staff,Cargo,HR-Self-Service,vpn_certificate,success,airport-terminal,0
IA005898,2026-06-09T18:05:40,STF1039,staff,Engineering & Maintenance,Maintenance-Ticketing,badge+pin,success,airport-terminal,0
IA000506,2026-06-09T18:22:14,VND2016,vendor,AeroFuel Solutions,Cargo-Manifest-System,sso_password,success,vendor-remote-site,0
IA003305,2026-06-09T18:32:27,STF1009,staff,Retail Concessions,Cargo-Manifest-System,sso_password,success,airport-terminal,0
IA001594,2026-06-09T18:36:19,STF1037,staff,Engineering & Maintenance,Maintenance-Ticketing,vpn_certificate,success,airport-terminal,0
IA002094,2026-06-09T18:42:40,VND2011,vendor,Falcon Cargo Handling,Cargo-Manifest-System,vpn_certificate,success,vendor-remote-site,0
IA005447,2026-06-09T18:44:07,VND2020,vendor,Coastal Catering Co,Cargo-Manifest-System,badge+pin,success,airport-terminal,0
IA000191,2026-06-09T18:47:32,STF1145,staff,Ground Operations,Departure-Control-System,sso_password,success,airport-terminal,0
IA001402,2026-06-09T19:16:56,STF1056,staff,IT,Departure-Control-System,sso_mfa,success,airport-terminal,0
IA004518,2026-06-09T19:31:55,STF1168,staff,Gate Services,HR-Self-Service,sso_password,success,airport-terminal,0
IA002839,2026-06-09T19:33:14,STF1159,staff,Engineering & Maintenance,Maintenance-Ticketing,badge+pin,success,airport-terminal,0
IA004690,2026-06-09T19:34:31,STF1019,staff,Cargo,Retail-POS-Backend,badge+pin,success,airport-terminal,0
IA005948,2026-06-09T19:45:40,VND2025,vendor,SkyLink Ground Services,Baggage-Handling-System,badge+pin,success,airport-terminal,0
IA005176,2026-06-09T19:47:20,VND2023,vendor,SkyLink Ground Services,Baggage-Handling-System,sso_mfa,success,airport-terminal,0
IA000518,2026-06-09T19:51:42,VND2029,vendor,Horizon Cleaning Services,Cargo-Manifest-System,sso_password,success,airport-terminal,0
IA005331,2026-06-09T19:55:51,STF1007,staff,Baggage Handling,Airfield-Ops-Portal,sso_mfa,success,airport-terminal,0
IA000402,2026-06-09T20:36:53,STF1130,staff,Engineering & Maintenance,Retail-POS-Backend,sso_mfa,success,airport-terminal,0
IA005258,2026-06-09T20:37:33,VND2030,vendor,Meridian Aircraft Maintenance,HR-Self-Service,sso_mfa,success,vendor-remote-site,0
IA003544,2026-06-09T20:40:22,STF1043,staff,Cargo,Cargo-Manifest-System,badge+pin,success,airport-terminal,0
IA003674,2026-06-09T20:47:00,STF1063,staff,Retail Concessions,Maintenance-Ticketing,sso_mfa,success,airport-terminal,0
IA000290,2026-06-09T20:49:04,STF1172,staff,Ground Operations,Baggage-Handling-System,sso_password,success,airport-terminal,0
IA003203,2026-06-09T20:56:42,STF1132,staff,Cargo,Airfield-Ops-Portal,vpn_certificate,success,airport-terminal,0
IA000846,2026-06-09T21:09:16,STF1161,staff,Ground Operations,Departure-Control-System,sso_password,success,airport-terminal,0
IA000150,2026-06-09T21:21:03,VND2015,vendor,AeroFuel Solutions,Retail-POS-Backend,sso_password,success,vendor-remote-site,0
IA002052,2026-06-09T21:32:32,STF1095,staff,Retail Concessions,Maintenance-Ticketing,vpn_password,success,airport-terminal,0
IA001903,2026-06-09T21:48:07,VND2016,vendor,AeroFuel Solutions,HR-Self-Service,vpn_certificate,success,airport-terminal,0
IA004946,2026-06-09T21:48:42,STF1146,staff,Ground Operations,Maintenance-Ticketing,sso_password,success,airport-terminal,0
IA005430,2026-06-09T21:49:31,STF1040,staff,Cargo,Cargo-Manifest-System,sso_mfa,success,airport-terminal,0
IA004336,2026-06-09T23:32:55,VND2023,vendor,SkyLink Ground Services,Departure-Control-System,sso_password,success,airport-terminal,1
IA005850,2026-06-10T01:49:48,STF1052,staff,Cargo,Gate-Management-System,vpn_password,success,airport-terminal,0
IA001633,2026-06-10T03:15:45,VND2023,vendor,SkyLink Ground Services,Departure-Control-System,sso_password,success,airport-terminal,1
IA002058,2026-06-10T03:22:31,STF1122,staff,Gate Services,HR-Self-Service,badge+pin,success,airport-terminal,0
IA000748,2026-06-10T03:22:48,STF1119,staff,Baggage Handling,Retail-POS-Backend,sso_mfa,success,airport-terminal,0
IA003222,2026-06-10T03:22:58,STF1167,staff,Retail Concessions,Staff-VPN,sso_password,success,airport-terminal,1
IA000092,2026-06-10T03:34:16,VND2023,vendor,SkyLink Ground Services,Staff-VPN,sso_password,success,airport-terminal,1
IA001974,2026-06-10T03:51:48,STF1149,staff,Cargo,Departure-Control-System,vpn_password,success,airport-terminal,1
IA003574,2026-06-10T04:20:05,STF1081,staff,Cargo,Cargo-Manifest-System,vpn_certificate,success,airport-terminal,0
IA005261,2026-06-10T04:41:14,STF1122,staff,Gate Services,Retail-POS-Backend,sso_mfa,success,airport-terminal,0
IA002371,2026-06-10T06:00:22,VND2018,vendor,Falcon Cargo Handling,HR-Self-Service,sso_password,success,airport-terminal,0
IA000385,2026-06-10T06:03:42,STF1020,staff,Ground Operations,Cargo-Manifest-System,sso_password,success,airport-terminal,0
IA004861,2026-06-10T06:17:10,STF1126,staff,IT,Gate-Management-System,vpn_certificate,success,airport-terminal,0
IA003077,2026-06-10T06:27:18,STF1134,staff,Gate Services,Staff-VPN,badge+pin,success,airport-terminal,0
IA003841,2026-06-10T06:30:28,STF1070,staff,Ground Operations,Retail-POS-Backend,badge+pin,success,airport-terminal,0
IA005270,2026-06-10T06:36:38,STF1119,staff,Baggage Handling,Airfield-Ops-Portal,badge+pin,success,airport-terminal,0
IA001917,2026-06-10T06:52:26,STF1179,staff,Baggage Handling,Baggage-Handling-System,badge+pin,success,airport-terminal,0
IA005145,2026-06-10T06:56:14,STF1040,staff,Cargo,Staff-VPN,vpn_password,success,airport-terminal,0
IA000988,2026-06-10T07:01:57,STF1012,staff,IT,Retail-POS-Backend,badge+pin,success,airport-terminal,0
IA002357,2026-06-10T07:03:14,STF1116,staff,IT,HR-Self-Service,sso_password,success,airport-terminal,0
IA000417,2026-06-10T07:11:39,VND2031,vendor,Meridian Aircraft Maintenance,Maintenance-Ticketing,vpn_certificate,success,airport-terminal,0
IA000175,2026-06-10T07:16:14,STF1092,staff,Baggage Handling,Airfield-Ops-Portal,sso_password,success,airport-terminal,0
IA005516,2026-06-10T07:25:40,STF1142,staff,Gate Services,Departure-Control-System,badge+pin,success,airport-terminal,0
IA000958,2026-06-10T07:40:16,STF1033,staff,Retail Concessions,Gate-Management-System,badge+pin,success,airport-terminal,0
IA002311,2026-06-10T07:44:29,STF1152,staff,Ground Operations,Staff-VPN,badge+pin,success,airport-terminal,0
IA005225,2026-06-10T07:46:07,STF1110,staff,Security,Retail-POS-Backend,sso_mfa,success,airport-terminal,0
IA005997,2026-06-10T07:52:54,VND2009,vendor,Falcon Cargo Handling,Baggage-Handling-System,sso_mfa,success,vendor-remote-site,0
IA002596,2026-06-10T07:54:04,STF1013,staff,Cargo,HR-Self-Service,sso_mfa,success,airport-terminal,0
IA000927,2026-06-10T08:00:09,STF1044,staff,Ground Operations,Staff-VPN,badge+pin,success,airport-terminal,0
IA000331,2026-06-10T08:08:04,STF1178,staff,Engineering & Maintenance,HR-Self-Service,sso_mfa,success,airport-terminal,0
IA000316,2026-06-10T08:09:48,STF1108,staff,Security,Cargo-Manifest-System,sso_mfa,fail,airport-terminal,0
IA000288,2026-06-10T08:12:55,STF1055,staff,Cargo,Baggage-Handling-System,badge+pin,success,airport-terminal,0
IA000964,2026-06-10T08:22:30,STF1019,staff,Cargo,Gate-Management-System,badge+pin,success,airport-terminal,0
IA006008,2026-06-10T08:27:30,STF1008,staff,Ground Operations,Baggage-Handling-System,sso_mfa,success,airport-terminal,0
IA001060,2026-06-10T08:31:30,STF1014,staff,Baggage Handling,Baggage-Handling-System,badge+pin,success,airport-terminal,0
IA005952,2026-06-10T08:35:37,STF1027,staff,Baggage Handling,Gate-Management-System,sso_mfa,fail,airport-terminal,0
IA001538,2026-06-10T08:47:12,STF1052,staff,Cargo,Gate-Management-System,vpn_certificate,success,airport-terminal,0
IA004360,2026-06-10T08:57:28,STF1041,staff,Security,Cargo-Manifest-System,sso_mfa,success,airport-terminal,0
IA002016,2026-06-10T08:58:11,STF1174,staff,Ground Operations,Departure-Control-System,vpn_password,success,airport-terminal,0
